cep;endereco;id_bairro;id_cidade;id_estado;id_regiao;tipo;logradouro;latitude;longitude;ativo
11752098;Rua Vinte e Um;54929;53;26;4;"";Rua Vinte e Um;0.00000000;0.00000000;true
11749676;Rua Cinquenta e Quatro;54925;53;26;4;"";Rua Cinquenta e Quatro;0.00000000;0.00000000;true
11751646;Rua Quarenta e Seis G;54929;53;26;4;"";Rua Quarenta e Seis G;0.00000000;0.00000000;true
11754664;Rua Ceará;54932;53;26;4;"";Rua Ceará;0.00000000;0.00000000;true
11742374;Avenida Doutor Leocadio José Correa;54948;53;26;4;"";Avenida Doutor Leocadio José Correa;0.00000000;0.00000000;true
11742552;Avenida São Leopoldo Mandic;54962;53;26;4;"";Avenida São Leopoldo Mandic;0.00000000;0.00000000;true
11742800;Rua Daniel dos Santos Barros;54956;53;26;4;"";Rua Daniel dos Santos Barros;0.00000000;0.00000000;true
11742458;Rua Manoel Louzada;54948;53;26;4;"";Rua Manoel Louzada;0.00000000;0.00000000;true
11749074;Rua Oito;54931;53;26;4;"";Rua Oito;0.00000000;0.00000000;true
11746050;Rua Leopoldo Diz;54959;53;26;4;"";Rua Leopoldo Diz;0.00000000;0.00000000;true
11755716;Rua Trinta e Dois;54933;53;26;4;"";Rua Trinta e Dois;0.00000000;0.00000000;true
11741758;Rua Sargento Antônio de Pádua Geraldo;54924;53;26;4;"";Rua Sargento Antônio de Pádua Geraldo;0.00000000;0.00000000;true
11750554;Rua Apiai;54954;53;26;4;"";Rua Apiai;0.00000000;0.00000000;true
11755804;Rua Três;54933;53;26;4;"";Rua Três;0.00000000;0.00000000;true
11741888;Rua dos Brilhantes;54924;53;26;4;"";Rua dos Brilhantes;0.00000000;0.00000000;true
11740118;Rua João Pedro Orsi;54920;53;26;4;"";Rua João Pedro Orsi;0.00000000;0.00000000;true
11740832;Rua Padre Afonso Maria Ratisbone;54944;53;26;4;"";Rua Padre Afonso Maria Ratisbone;0.00000000;0.00000000;true
11750522;Rua Itaóca;54954;53;26;4;"";Rua Itaóca;0.00000000;0.00000000;true
11740422;Praça Vereador Paulo Baptista de Andrade;54952;53;26;4;"";Praça Vereador Paulo Baptista de Andrade;0.00000000;0.00000000;true
11751874;Rua Cento e Sessenta e Nove;54929;53;26;4;"";Rua Cento e Sessenta e Nove;0.00000000;0.00000000;true
11741126;Rua E;54953;53;26;4;"";Rua E;0.00000000;0.00000000;true
11748478;Rua Rio Grande do Sul;54926;53;26;4;"";Rua Rio Grande do Sul;0.00000000;0.00000000;true
11747104;Rua Álvaro dos Santos;54936;53;26;4;"";Rua Álvaro dos Santos;0.00000000;0.00000000;true
11747356;Rua Castor Zabala Domingues;54947;53;26;4;"";Rua Castor Zabala Domingues;0.00000000;0.00000000;true
11746084;Rua Doutor Alcebiades Saraiva;54959;53;26;4;"";Rua Doutor Alcebiades Saraiva;0.00000000;0.00000000;true
11747338;Rua Celso Aires da Cunha;54947;53;26;4;"";Rua Celso Aires da Cunha;0.00000000;0.00000000;true
11743358;Rua Constantino Garcia Crespo;54957;53;26;4;"";Rua Constantino Garcia Crespo;0.00000000;0.00000000;true
11743446;Rua Maurilio Pereira dos Santos;54957;53;26;4;"";Rua Maurilio Pereira dos Santos;0.00000000;0.00000000;true
11746224;Rua Onze;54940;53;26;4;"";Rua Onze;0.00000000;0.00000000;true
11755134;Rua Trinta e Nove;54934;53;26;4;"";Rua Trinta e Nove;0.00000000;0.00000000;true
11754296;Rua Vinte e Três;54927;53;26;4;"";Rua Vinte e Três;0.00000000;0.00000000;true
11746834;Rua Professora Leonor Yara Soares da Silva;54963;53;26;4;"";Rua Professora Leonor Yara Soares da Silva;0.00000000;0.00000000;true
11751668;Rua Quarenta e Um;54929;53;26;4;"";Rua Quarenta e Um;0.00000000;0.00000000;true
11742798;Rua B;54956;53;26;4;"";Rua B;0.00000000;0.00000000;true
11755550;Rua Adelson Santos Martins;54934;53;26;4;"";Rua Adelson Santos Martins;0.00000000;0.00000000;true
11751332;Rua Euclides da Silva;54954;53;26;4;"";Rua Euclides da Silva;0.00000000;0.00000000;true
11754804;Rua Sete;54932;53;26;4;"";Rua Sete;0.00000000;0.00000000;true
11754440;Rua das Carnaubas;54932;53;26;4;"";Rua das Carnaubas;0.00000000;0.00000000;true
11747846;Rua Coral;54926;53;26;4;"";Rua Coral;0.00000000;0.00000000;true
11742762;Travessa Ceará;54956;53;26;4;"";Travessa Ceará;0.00000000;0.00000000;true
11749570;Rua Durval Emilson Leoni;54925;53;26;4;"";Rua Durval Emilson Leoni;0.00000000;0.00000000;true
11747014;Rua Irapuan;54936;53;26;4;"";Rua Irapuan;0.00000000;0.00000000;true
11740348;Rua Roberto Pompeu;54960;53;26;4;"";Rua Roberto Pompeu;0.00000000;0.00000000;true
11756504;Rua Quarenta e Nove;54933;53;26;4;"";Rua Quarenta e Nove;0.00000000;0.00000000;true
11754576;Rua Curitiba;54932;53;26;4;"";Rua Curitiba;0.00000000;0.00000000;true
11757742;Rua Dezenove;54933;53;26;4;"";Rua Dezenove;0.00000000;0.00000000;true
11743506;Rua Elza Augusto de Siqueira;54950;53;26;4;"";Rua Elza Augusto de Siqueira;0.00000000;0.00000000;true
11743524;Rua Dezoito;54950;53;26;4;"";Rua Dezoito;0.00000000;0.00000000;true
11747782;Avenida Walda;54926;53;26;4;"";Avenida Walda;0.00000000;0.00000000;true
11750312;Rua Doze;54930;53;26;4;"";Rua Doze;0.00000000;0.00000000;true
11740884;Avenida Sorocabana;54944;53;26;4;"";Avenida Sorocabana;0.00000000;0.00000000;true
11754522;Rua Quinze;54932;53;26;4;"";Rua Quinze;0.00000000;0.00000000;true
11742740;Travessa Amélia Lopes de Oliveira Furtado;54956;53;26;4;"";Travessa Amélia Lopes de Oliveira Furtado;0.00000000;0.00000000;true
11754364;Rua Dezesseis;54927;53;26;4;"";Rua Dezesseis;0.00000000;0.00000000;true
11746006;Rua Benedito Calixto;54959;53;26;4;"";Rua Benedito Calixto;0.00000000;0.00000000;true
11747646;Rua Quatro;54926;53;26;4;"";Rua Quatro;0.00000000;0.00000000;true
11755280;Rua Seis;54934;53;26;4;"";Rua Seis;0.00000000;0.00000000;true
11754280;Rua Quatorze;54927;53;26;4;"";Rua Quatorze;0.00000000;0.00000000;true
11740316;Rua Maria Tereza da Silva Pedroso;54946;53;26;4;"";Rua Maria Tereza da Silva Pedroso;0.00000000;0.00000000;true
11743658;Rua Cristo Operario;54950;53;26;4;"";Rua Cristo Operario;0.00000000;0.00000000;true
11740838;Rua Madre Bernarda;54944;53;26;4;"";Rua Madre Bernarda;0.00000000;0.00000000;true
11748446;Rua H Cinco;54926;53;26;4;"";Rua H Cinco;0.00000000;0.00000000;true
11752240;Rua Um;54929;53;26;4;"";Rua Um;0.00000000;0.00000000;true
11749588;Rua Osmar Gonçalves Nina;54925;53;26;4;"";Rua Osmar Gonçalves Nina;0.00000000;0.00000000;true
11740812;Rua Rosalia Ferraro;54944;53;26;4;"";Rua Rosalia Ferraro;0.00000000;0.00000000;true
11741220;Avenida Três;54943;53;26;4;"";Avenida Três;0.00000000;0.00000000;true
11742756;Rua Campininha;54956;53;26;4;"";Rua Campininha;0.00000000;0.00000000;true
11741694;Rua Florida;54924;53;26;4;"";Rua Florida;0.00000000;0.00000000;true
11741068;Rua Deputado Plinio Salgado;54953;53;26;4;"";Rua Deputado Plinio Salgado;0.00000000;0.00000000;true
11751318;Rua Augusta Pompeu Fernandes;54954;53;26;4;"";Rua Augusta Pompeu Fernandes;0.00000000;0.00000000;true
11754380;Rua Q;54927;53;26;4;"";Rua Q;0.00000000;0.00000000;true
11757722;Rua Nove;54933;53;26;4;"";Rua Nove;0.00000000;0.00000000;true
11740602;Rua Biritiba;54949;53;26;4;"";Rua Biritiba;0.00000000;0.00000000;true
11749208;Rua Itaboca;54931;53;26;4;"";Rua Itaboca;0.00000000;0.00000000;true
11754126;Rua Pernambuco;54927;53;26;4;"";Rua Pernambuco;0.00000000;0.00000000;true
11749274;Rua Cotovia;54931;53;26;4;"";Rua Cotovia;0.00000000;0.00000000;true
11749498;Rua Nova York;54925;53;26;4;"";Rua Nova York;0.00000000;0.00000000;true
11741788;Rua Padre Theodoro Ratisbone;54924;53;26;4;"";Rua Padre Theodoro Ratisbone;0.00000000;0.00000000;true
11748130;Rua Agenor de Benedette;54926;53;26;4;"";Rua Agenor de Benedette;0.00000000;0.00000000;true
11741498;Rua H;54935;53;26;4;"";Rua H;0.00000000;0.00000000;true
11752378;Rua Quatro;54929;53;26;4;"";Rua Quatro;0.00000000;0.00000000;true
11754458;Rua José Gesca;54932;53;26;4;"";Rua José Gesca;0.00000000;0.00000000;true
11755814;Rua Quatro;54933;53;26;4;"";Rua Quatro;0.00000000;0.00000000;true
11752390;Rua Dezesseis;54929;53;26;4;"";Rua Dezesseis;0.00000000;0.00000000;true
11743274;Praça Vereador Antonio Alex Ferreira de Souza;54923;53;26;4;"";Praça Vereador Antonio Alex Ferreira de Souza;0.00000000;0.00000000;true
11752148;Rua Campo Alegre;54929;53;26;4;"";Rua Campo Alegre;0.00000000;0.00000000;true
11754802;Rua Seis;54932;53;26;4;"";Rua Seis;0.00000000;0.00000000;true
11742050;Avenida Doutor Leocadio José Correa;54924;53;26;4;"";Avenida Doutor Leocadio José Correa;0.00000000;0.00000000;true
11741144;Rua Araraquara;54953;53;26;4;"";Rua Araraquara;0.00000000;0.00000000;true
11748500;Rua João Barna Filho;54926;53;26;4;"";Rua João Barna Filho;0.00000000;0.00000000;true
11742512;Rua Santo André;54962;53;26;4;"";Rua Santo André;0.00000000;0.00000000;true
11740660;Travessa José Eduardo Comim;54937;53;26;4;"";Travessa José Eduardo Comim;0.00000000;0.00000000;true
11749012;Rua Jaci;54931;53;26;4;"";Rua Jaci;0.00000000;0.00000000;true
11750316;Rua Quatorze;54930;53;26;4;"";Rua Quatorze;0.00000000;0.00000000;true
11744016;Rua Perimetral;54942;53;26;4;"";Rua Perimetral;0.00000000;0.00000000;true
11749142;Rua Xerentes;54931;53;26;4;"";Rua Xerentes;0.00000000;0.00000000;true
11742758;Rua Ceará;54956;53;26;4;"";Rua Ceará;0.00000000;0.00000000;true
11740724;Rua Jacy;54937;53;26;4;"";Rua Jacy;0.00000000;0.00000000;true
11749642;Rua Vinte e Seis;54925;53;26;4;"";Rua Vinte e Seis;0.00000000;0.00000000;true
11754734;Rua Quarenta e Um;54932;53;26;4;"";Rua Quarenta e Um;0.00000000;0.00000000;true
11749828;Rua Três;54930;53;26;4;"";Rua Três;0.00000000;0.00000000;true
11749558;Rua Sebastião Moreira Lima;54925;53;26;4;"";Rua Sebastião Moreira Lima;0.00000000;0.00000000;true
11754010;Rua G;54927;53;26;4;"";Rua G;0.00000000;0.00000000;true
11742030;Rua Bom Pastor;54924;53;26;4;"";Rua Bom Pastor;0.00000000;0.00000000;true
11746852;Rua Ênio Astrath;54963;53;26;4;"";Rua Ênio Astrath;0.00000000;0.00000000;true
11741578;Rua Oscar Aisemberg;54935;53;26;4;"";Rua Oscar Aisemberg;0.00000000;0.00000000;true
11746532;Rua Julio Gama Alves;54939;53;26;4;"";Rua Julio Gama Alves;0.00000000;0.00000000;true
11741174;Avenida São Paulo;54943;53;26;4;"";Avenida São Paulo;0.00000000;0.00000000;true
11740542;Avenida Walter Miranda;54949;53;26;4;"";Avenida Walter Miranda;0.00000000;0.00000000;true
11741018;Rua Um;54944;53;26;4;"";Rua Um;0.00000000;0.00000000;true
11749636;Rua Um;54925;53;26;4;"";Rua Um;0.00000000;0.00000000;true
11752088;Rua Oito;54929;53;26;4;"";Rua Oito;0.00000000;0.00000000;true
11749660;Rua Quarenta e Quatro;54925;53;26;4;"";Rua Quarenta e Quatro;0.00000000;0.00000000;true
11750280;Rua Trinta e Três;54930;53;26;4;"";Rua Trinta e Três;0.00000000;0.00000000;true
11746840;Rua Paulo Leandro de Lima;54963;53;26;4;"";Rua Paulo Leandro de Lima;0.00000000;0.00000000;true
11741142;Rua Marginal Dois;54953;53;26;4;"";Rua Marginal Dois;0.00000000;0.00000000;true
11751610;Rua Vinte e Nove;54929;53;26;4;"";Rua Vinte e Nove;0.00000000;0.00000000;true
11752016;Rua Cento e Quarenta e Um;54929;53;26;4;"";Rua Cento e Quarenta e Um;0.00000000;0.00000000;true
11740044;Praça Narciso de Andrade;54919;53;26;4;"";Praça Narciso de Andrade;0.00000000;0.00000000;true
11749040;Rua Peri;54931;53;26;4;"";Rua Peri;0.00000000;0.00000000;true
11751596;Rua Isaura Antunes Garzon;54929;53;26;4;"";Rua Isaura Antunes Garzon;0.00000000;0.00000000;true
11749430;Rua França;54925;53;26;4;"";Rua França;0.00000000;0.00000000;true
11740626;Rua Manoel Louzada;54949;53;26;4;"";Rua Manoel Louzada;0.00000000;0.00000000;true
11774062;Rua Sete;54891;54;26;4;"";Rua Sete;0.00000000;0.00000000;true
11740794;Rua Senador Nilo Coelho;54944;53;26;4;"";Rua Senador Nilo Coelho;0.00000000;0.00000000;true
11747822;Avenida Paraná;54926;53;26;4;"";Avenida Paraná;0.00000000;0.00000000;true
11751684;Rua Trinta e Nove;54929;53;26;4;"";Rua Trinta e Nove;0.00000000;0.00000000;true
11744536;Rua Trinta e Sete;54942;53;26;4;"";Rua Trinta e Sete;0.00000000;0.00000000;true
11742612;Rua Francisco de Araújo Filho;54955;53;26;4;"";Rua Francisco de Araújo Filho;0.00000000;0.00000000;true
11740162;Rua Theodomiro Manoel dos Santos;54920;53;26;4;"";Rua Theodomiro Manoel dos Santos;0.00000000;0.00000000;true
11750458;Rua Itanhaém;54930;53;26;4;"";Rua Itanhaém;0.00000000;0.00000000;true
11752312;Rua E;54929;53;26;4;"";Rua E;0.00000000;0.00000000;true
11750508;Rua Guaicurus;54954;53;26;4;"";Rua Guaicurus;0.00000000;0.00000000;true
11746598;Rua Hans Entholzer;54939;53;26;4;"";Rua Hans Entholzer;0.00000000;0.00000000;true
11740438;Avenida Armênia;54952;53;26;4;"";Avenida Armênia;0.00000000;0.00000000;true
11748124;Rua Quinze;54926;53;26;4;"";Rua Quinze;0.00000000;0.00000000;true
11740374;Rua João Pedro Orsi;54960;53;26;4;"";Rua João Pedro Orsi;0.00000000;0.00000000;true
11743304;Rua José Carlos Cordiano Alves;54923;53;26;4;"";Rua José Carlos Cordiano Alves;0.00000000;0.00000000;true
11754736;Rua Quarenta e Três;54932;53;26;4;"";Rua Quarenta e Três;0.00000000;0.00000000;true
11740230;Rua Dom José Gaspar Afonseca E Silva;54958;53;26;4;"";Rua Dom José Gaspar Afonseca E Silva;0.00000000;0.00000000;true
11751594;Rua José Rubens de Oliveira Maranhão;54929;53;26;4;"";Rua José Rubens de Oliveira Maranhão;0.00000000;0.00000000;true
11757794;Rua Quarenta e Quatro;54933;53;26;4;"";Rua Quarenta e Quatro;0.00000000;0.00000000;true
11741230;Rua D;54943;53;26;4;"";Rua D;0.00000000;0.00000000;true
11741084;Rua da Sorocabana;54953;53;26;4;"";Rua da Sorocabana;0.00000000;0.00000000;true
11740052;Avenida Condessa de Vimieiros;54919;53;26;4;"";Avenida Condessa de Vimieiros;0.00000000;0.00000000;true
11741878;Rua São Geraldo;54924;53;26;4;"";Rua São Geraldo;0.00000000;0.00000000;true
11749494;Rua Buenos Aires;54925;53;26;4;"";Rua Buenos Aires;0.00000000;0.00000000;true
11757054;Rua Treze;54933;53;26;4;"";Rua Treze;0.00000000;0.00000000;true
11747164;Rua Vereador Alacyr Ferreira Costa;54936;53;26;4;"";Rua Vereador Alacyr Ferreira Costa;0.00000000;0.00000000;true
11754628;Rua Marginal Um;54932;53;26;4;"";Rua Marginal Um;0.00000000;0.00000000;true
11748180;Rua Orelio de Mori;54926;53;26;4;"";Rua Orelio de Mori;0.00000000;0.00000000;true
11744780;Alameda Jabuticabeiras;54945;53;26;4;"";Alameda Jabuticabeiras;0.00000000;0.00000000;true
11746236;Avenida Sorocabana;54940;53;26;4;"";Avenida Sorocabana;0.00000000;0.00000000;true
11747764;Avenida Conceição de Itanhaem;54926;53;26;4;"";Avenida Conceição de Itanhaem;0.00000000;0.00000000;true
11740014;Rua Salvador Prestes;54919;53;26;4;"";Rua Salvador Prestes;0.00000000;0.00000000;true
11749416;Rua Luxemburgo;54925;53;26;4;"";Rua Luxemburgo;0.00000000;0.00000000;true
11743444;Rua H;54957;53;26;4;"";Rua H;0.00000000;0.00000000;true
11752150;Rua Campinas;54929;53;26;4;"";Rua Campinas;0.00000000;0.00000000;true
11747354;Rua Tereza Arias Gardon Lorenzo;54947;53;26;4;"";Rua Tereza Arias Gardon Lorenzo;0.00000000;0.00000000;true
11746034;Rua do Morro;54959;53;26;4;"";Rua do Morro;0.00000000;0.00000000;true
11742628;Rua Abel Francisco Caniçais;54955;53;26;4;"";Rua Abel Francisco Caniçais;0.00000000;0.00000000;true
11747824;Avenida Guilhermina;54926;53;26;4;"";Avenida Guilhermina;0.00000000;0.00000000;true
11752096;Rua Vinte e Dois;54929;53;26;4;"";Rua Vinte e Dois;0.00000000;0.00000000;true
11752226;Rua Sete;54929;53;26;4;"";Rua Sete;0.00000000;0.00000000;true
11746144;Rua Professora Alice Teixeira de Carvalho Saraiva;54940;53;26;4;"";Rua Professora Alice Teixeira de Carvalho Saraiva;0.00000000;0.00000000;true
11742412;Rua São João;54948;53;26;4;"";Rua São João;0.00000000;0.00000000;true
11747884;Rua Dirceu Sentoma;54926;53;26;4;"";Rua Dirceu Sentoma;0.00000000;0.00000000;true
11749036;Rua Guaraúna;54931;53;26;4;"";Rua Guaraúna;0.00000000;0.00000000;true
11742480;Estrada Coronel Joaquim Branco;54948;53;26;4;"";Estrada Coronel Joaquim Branco;0.00000000;0.00000000;true
11749206;Rua dos Timbiras;54931;53;26;4;"";Rua dos Timbiras;0.00000000;0.00000000;true
11751876;Rua Cento e Setenta e Quatro;54929;53;26;4;"";Rua Cento e Setenta e Quatro;0.00000000;0.00000000;true
11746246;Rua Doutor Frederico de Souza Queiroz Filho;54940;53;26;4;"";Rua Doutor Frederico de Souza Queiroz Filho;0.00000000;0.00000000;true
11744072;Rua Sete;54942;53;26;4;"";Rua Sete;0.00000000;0.00000000;true
11740114;Avenida José Garcia Iglesias;54920;53;26;4;"";Avenida José Garcia Iglesias;0.00000000;0.00000000;true
11755002;Avenida Santa Cruz;54934;53;26;4;"";Avenida Santa Cruz;0.00000000;0.00000000;true
11740874;Avenida do Telegrafo;54944;53;26;4;"";Avenida do Telegrafo;0.00000000;0.00000000;true
11741598;Rua Olavo Bilac;54935;53;26;4;"";Rua Olavo Bilac;0.00000000;0.00000000;true
11757042;Rua Manoel Patricio dos Reis;54933;53;26;4;"";Rua Manoel Patricio dos Reis;0.00000000;0.00000000;true
11757154;Rua O;54933;53;26;4;"";Rua O;0.00000000;0.00000000;true
11749086;Rua Vicente Marcos;54931;53;26;4;"";Rua Vicente Marcos;0.00000000;0.00000000;true
11741646;Rua Vinte e Quatro;54935;53;26;4;"";Rua Vinte e Quatro;0.00000000;0.00000000;true
11755824;Rua Cinco;54933;53;26;4;"";Rua Cinco;0.00000000;0.00000000;true
11747276;Rua Trinta e Um;54947;53;26;4;"";Rua Trinta e Um;0.00000000;0.00000000;true
11742734;Rua Acre;54956;53;26;4;"";Rua Acre;0.00000000;0.00000000;true
11740570;Rua Quatro;54949;53;26;4;"";Rua Quatro;0.00000000;0.00000000;true
11754506;Rua Quatro;54932;53;26;4;"";Rua Quatro;0.00000000;0.00000000;true
11757778;Rua Trinta e Seis;54933;53;26;4;"";Rua Trinta e Seis;0.00000000;0.00000000;true
11751798;Rua Cento e Quinze;54929;53;26;4;"";Rua Cento e Quinze;0.00000000;0.00000000;true
11746592;Rua Orminda Carneiro Dohnal;54939;53;26;4;"";Rua Orminda Carneiro Dohnal;0.00000000;0.00000000;true
11748300;Praça Tiradentes;54926;53;26;4;"";Praça Tiradentes;0.00000000;0.00000000;true
11752254;Rua Dezenove;54929;53;26;4;"";Rua Dezenove;0.00000000;0.00000000;true
11749022;Rua Guaranis;54931;53;26;4;"";Rua Guaranis;0.00000000;0.00000000;true
11742040;Rua das Oliveiras;54924;53;26;4;"";Rua das Oliveiras;0.00000000;0.00000000;true
11746728;Rua Flávio Prado;54938;53;26;4;"";Rua Flávio Prado;0.00000000;0.00000000;true
11747376;Rua Luiz Fornaciari;54947;53;26;4;"";Rua Luiz Fornaciari;0.00000000;0.00000000;true
11741726;Rua Três;54924;53;26;4;"";Rua Três;0.00000000;0.00000000;true
11740734;Rua Padre Afonso Maria Ratisbone;54937;53;26;4;"";Rua Padre Afonso Maria Ratisbone;0.00000000;0.00000000;true
11741770;Rua Vinte e Um;54924;53;26;4;"";Rua Vinte e Um;0.00000000;0.00000000;true
11751632;Rua Luiz J. Vegas;54929;53;26;4;"";Rua Luiz J. Vegas;0.00000000;0.00000000;true
11751324;Rua Nove;54954;53;26;4;"";Rua Nove;0.00000000;0.00000000;true
11754218;Rua Doze;54927;53;26;4;"";Rua Doze;0.00000000;0.00000000;true
11756660;Rua São Paulo;54933;53;26;4;"";Rua São Paulo;0.00000000;0.00000000;true
11752006;Rua Cento e Vinte;54929;53;26;4;"";Rua Cento e Vinte;0.00000000;0.00000000;true
11747722;Rua Um;54926;53;26;4;"";Rua Um;0.00000000;0.00000000;true
11755204;Rua Dezessete;54934;53;26;4;"";Rua Dezessete;0.00000000;0.00000000;true
11755430;Rua Jose Alves da Silva Matos;54934;53;26;4;"";Rua Jose Alves da Silva Matos;0.00000000;0.00000000;true
11754070;Rua Oito;54927;53;26;4;"";Rua Oito;0.00000000;0.00000000;true
11741278;Rua Anchieta 2A;54951;53;26;4;"";Rua Anchieta 2A;0.00000000;0.00000000;true
11757164;Rua Sessenta e Oito;54933;53;26;4;"";Rua Sessenta e Oito;0.00000000;0.00000000;true
11755116;Rua Trinta e Dois;54934;53;26;4;"";Rua Trinta e Dois;0.00000000;0.00000000;true
11740426;Rua Marli Silva Sales;54952;53;26;4;"";Rua Marli Silva Sales;0.00000000;0.00000000;true
11746580;Viela João Ramos;54939;53;26;4;"";Viela João Ramos;0.00000000;0.00000000;true
11754212;Rua José de Oliveira;54927;53;26;4;"";Rua José de Oliveira;0.00000000;0.00000000;true
11743548;Rua Vinte e Sete;54950;53;26;4;"";Rua Vinte e Sete;0.00000000;0.00000000;true
11750294;Rua Três;54930;53;26;4;"";Rua Três;0.00000000;0.00000000;true
11757734;Rua Quinze;54933;53;26;4;"";Rua Quinze;0.00000000;0.00000000;true
11754670;Rua Catarina Gimenes Martinez;54932;53;26;4;"";Rua Catarina Gimenes Martinez;0.00000000;0.00000000;true
11741822;Rua Henri Colson;54924;53;26;4;"";Rua Henri Colson;0.00000000;0.00000000;true
11754726;Rua Trinta;54932;53;26;4;"";Rua Trinta;0.00000000;0.00000000;true
11757782;Rua Trinta e Oito;54933;53;26;4;"";Rua Trinta e Oito;0.00000000;0.00000000;true
11749440;Rua Honduras;54925;53;26;4;"";Rua Honduras;0.00000000;0.00000000;true
11755342;Rua Onze;54934;53;26;4;"";Rua Onze;0.00000000;0.00000000;true
11749228;Rua Paraguassu;54931;53;26;4;"";Rua Paraguassu;0.00000000;0.00000000;true
11749366;Rua Peroba;54925;53;26;4;"";Rua Peroba;0.00000000;0.00000000;true
11742434;Rua dos Passarinhos;54948;53;26;4;"";Rua dos Passarinhos;0.00000000;0.00000000;true
11746300;Praça Gigetto Candia;54941;53;26;4;"";Praça Gigetto Candia;0.00000000;0.00000000;true
11756404;Rua Três;54933;53;26;4;"";Rua Três;0.00000000;0.00000000;true
11754032;Rua Vinte;54927;53;26;4;"";Rua Vinte;0.00000000;0.00000000;true
11743608;Rua Vinte e Sete;54950;53;26;4;"";Rua Vinte e Sete;0.00000000;0.00000000;true
11752388;Rua Quinze;54929;53;26;4;"";Rua Quinze;0.00000000;0.00000000;true
11752112;Rua Dez;54929;53;26;4;"";Rua Dez;0.00000000;0.00000000;true
11744496;Rua Dezesseis;54942;53;26;4;"";Rua Dezesseis;0.00000000;0.00000000;true
11749406;Rua Holanda;54925;53;26;4;"";Rua Holanda;0.00000000;0.00000000;true
11740174;Rua José Mendes de Araújo;54920;53;26;4;"";Rua José Mendes de Araújo;0.00000000;0.00000000;true
11750470;Rua Itapeva;54930;53;26;4;"";Rua Itapeva;0.00000000;0.00000000;true
11757194;Rua Noventa e Seis;54933;53;26;4;"";Rua Noventa e Seis;0.00000000;0.00000000;true
11746734;Rua Joinville;54938;53;26;4;"";Rua Joinville;0.00000000;0.00000000;true
11741776;Rua Vinte e Quatro;54924;53;26;4;"";Rua Vinte e Quatro;0.00000000;0.00000000;true
11754686;Rua Jarbas Lopes Moreira;54932;53;26;4;"";Rua Jarbas Lopes Moreira;0.00000000;0.00000000;true
11742460;Rua Timoteo Garcia Lamas;54948;53;26;4;"";Rua Timoteo Garcia Lamas;0.00000000;0.00000000;true
11746148;Rua dos Fundadores;54940;53;26;4;"";Rua dos Fundadores;0.00000000;0.00000000;true
11740772;Rua Aracy;54944;53;26;4;"";Rua Aracy;0.00000000;0.00000000;true
11741550;Rua Aristeu Miguel;54935;53;26;4;"";Rua Aristeu Miguel;0.00000000;0.00000000;true
11743202;Rua Emerson da Silva;54923;53;26;4;"";Rua Emerson da Silva;0.00000000;0.00000000;true
11749080;Avenida Antonio Baena Fernandes;54931;53;26;4;"";Avenida Antonio Baena Fernandes;0.00000000;0.00000000;true
11754374;Rua Dezenove;54927;53;26;4;"";Rua Dezenove;0.00000000;0.00000000;true
11742578;Rua Dezesseis;54962;53;26;4;"";Rua Dezesseis;0.00000000;0.00000000;true
11755722;Rua Trinta e Cinco;54933;53;26;4;"";Rua Trinta e Cinco;0.00000000;0.00000000;true
11751838;Rua Cento e Dezoito;54929;53;26;4;"";Rua Cento e Dezoito;0.00000000;0.00000000;true
11747116;Rua Professor Luiz Carlos de Souza;54936;53;26;4;"";Rua Professor Luiz Carlos de Souza;0.00000000;0.00000000;true
11746746;Rua Doutor Rui Franco Peres;54938;53;26;4;"";Rua Doutor Rui Franco Peres;0.00000000;0.00000000;true
11757796;Rua Quarenta e Cinco;54933;53;26;4;"";Rua Quarenta e Cinco;0.00000000;0.00000000;true
11740294;Rua Manoel Alexandre dos Santos;54946;53;26;4;"";Rua Manoel Alexandre dos Santos;0.00000000;0.00000000;true
11747192;Rua José Diogo;54936;53;26;4;"";Rua José Diogo;0.00000000;0.00000000;true
11741194;Avenida Kalili;54943;53;26;4;"";Avenida Kalili;0.00000000;0.00000000;true
11746546;Avenida Harry Forssell;54939;53;26;4;"";Avenida Harry Forssell;0.00000000;0.00000000;true
11741214;Rua Monção;54943;53;26;4;"";Rua Monção;0.00000000;0.00000000;true
11749240;Rua Laura Boccardo Mainardi;54931;53;26;4;"";Rua Laura Boccardo Mainardi;0.00000000;0.00000000;true
11752262;Rua Vinte e Dois;54929;53;26;4;"";Rua Vinte e Dois;0.00000000;0.00000000;true
11756456;Rua Vinte e Sete;54933;53;26;4;"";Rua Vinte e Sete;0.00000000;0.00000000;true
11754682;Rua Armando Diogo;54932;53;26;4;"";Rua Armando Diogo;0.00000000;0.00000000;true
11746390;Rua Guatemala;54941;53;26;4;"";Rua Guatemala;0.00000000;0.00000000;true
11747752;Rua Um;54926;53;26;4;"";Rua Um;0.00000000;0.00000000;true
11742720;Rua São Bernardo;54956;53;26;4;"";Rua São Bernardo;0.00000000;0.00000000;true
11747364;Rua José Augusto Rodrigues;54947;53;26;4;"";Rua José Augusto Rodrigues;0.00000000;0.00000000;true
11748192;Rua Carlos Mayr Filho;54926;53;26;4;"";Rua Carlos Mayr Filho;0.00000000;0.00000000;true
11740552;Rua Chucri Sabongi;54949;53;26;4;"";Rua Chucri Sabongi;0.00000000;0.00000000;true
