id;bairro;id_cidade;latitude;longitude
45981;Sitiocas Campina Verde;4373;-22.20990000;-54.77012000
45982;Golden Park;4373;-22.22911000;-54.81093000
45983;Green Park;4373;-23.05552000;-54.17844000
45984;Residencial Bonanza;4373;-22.24704000;-54.74160000
45985;Campo Belo III;4373;-22.22081000;-54.76254000
45986;Campo Belo;4373;-22.22078000;-54.76345000
45987;Jardim Climax;4373;-22.21551000;-54.82480000
45988;Jardim Tropical;4373;-22.21075000;-54.78070000
45989;Jardim Cristhais;4373;-22.21265000;-54.85785000
45990;Jardim Flórida;4373;-22.22624000;-54.83778000
45991;Panambi Vera;4373;-22.22517000;-54.84172000
45992;Vila Popular;4373;-22.22911000;-54.81093000
45993;Parque do Lago;4373;-22.23230000;-54.83646000
45994;Parque do Lago II;4373;-22.23327000;-54.83902000
45995;Estrela Tovy;4373;-22.23234000;-54.83959000
45996;Jardim Novo Horizonte;4373;-22.22981000;-54.84652000
45997;Jardim das Primaveras;4373;-22.21668000;-54.85025000
45998;Estrela Porã;4373;-22.23629000;-54.84128000
45999;Estrela Porã II;4373;-22.23787000;-54.83789000
46000;Ypê Roxo;4373;-22.24184000;-54.83535000
46001;Walter Brandão da Silva;4373;-22.24192000;-54.83846000
46002;Vila Toscana;4373;-22.21651000;-54.76895000
46003;Vila Toscana II;4373;-22.21719000;-54.76998000
46004;Vila Roma II;4373;-22.22911000;-54.81093000
46005;Residencial Cidade Jardim I;4373;-22.22911000;-54.81093000
46006;Vila Aurora;4373;-22.23175000;-54.83030000
46007;Jardim Universitário;4373;-22.25859000;-54.81796000
46008;Parque Alvorada;4373;-22.20814000;-54.83562000
46009;Altos do Indaiá;4373;-23.78918000;-54.28957000
46010;Santa Fé;4373;-22.21305000;-54.84766000
46011;Conjunto Residencial Monte Carlo;4373;-22.21075000;-54.84949000
46012;BNH I Plano;4373;-22.22081000;-54.82322000
46013;Jardim Itaipú;4373;-22.21044000;-54.82574000
46014;Ecoville;4373;-22.22911000;-54.81093000
46015;Jardim das Palmeiras;4373;-22.20595000;-54.81207000
46016;Porto Seguro;4373;-22.20329000;-54.83063000
46017;Porto Madero;4373;-22.23650000;-54.81771000
46018;Vila Progresso;4373;-22.21662000;-54.81472000
46019;Vila São Luiz;4373;-22.21683000;-54.81695000
46020;Vila São João;4373;-22.23339000;-54.83435000
46021;Alto da Boa Vista;4373;-22.20017000;-54.81916000
46022;Loteamento Pousada dos Pássaros;4373;-22.23420560;-54.83597740
46023;Cohafaba III Plano;4373;-22.21188000;-54.81155000
46024;Vila Planalto;4373;-22.22747000;-54.80429000
46025;Cohafaba II Plano;4373;-22.21672000;-54.80118000
46026;Portal de Dourados;4373;-22.21228000;-54.80612000
46027;Alto das Paineiras;4373;-22.19851000;-54.81407000
46028;Jardim Aline;4373;-22.23213000;-54.76804000
46029;Jardim Monte Alegre;4373;-22.24750730;-54.73612210
46030;Jardim Europa;4373;-22.20605000;-54.85040000
46031;Jardim Mônaco;4373;-22.20149000;-54.81139000
46032;Aldeia Bororó;4373;-22.24095000;-54.78836000
46033;Aldeia Jaguapiru;4373;-22.19423000;-54.81640000
46034;Jardim Paulista;4373;-22.22404000;-54.80786000
46035;Vila Alba;4373;-22.21937000;-54.78497000
46036;Vila Rosa;4373;-22.21009000;-54.79780000
46037;Vila Esperança;4373;-22.22270000;-54.79041000
46038;Jardim dos Estados;4373;-22.24982000;-54.79441000
46039;Jardim Monte Líbano;4373;-22.22358000;-54.77743000
46040;Jardim Ayde;4373;-22.20232000;-54.77827000
46041;Jardim Piratininga;4373;-22.21597000;-54.76902000
46042;Jardim Carisma;4373;-22.18034000;-54.67162000
46043;Jardim Vitória;4373;-22.20283000;-54.77407000
46044;Laranja Doce;4373;-22.22262000;-54.77402000
46045;Loteamento Flor de Lis;4373;-20.09798000;-51.03644000
46046;Vila São Francisco;4373;-22.22066000;-54.77663000
46047;Jardim Guanabara;4373;-22.22358000;-54.77743000
46048;Jardim Maracanã;4373;-22.22188000;-54.80819000
46049;Parque Residencial Pelicano;4373;-22.20026000;-54.77650000
46050;Estrela Pytã;4373;-22.22911000;-54.81093000
46051;Jardim Santa Maria;4373;-22.22621000;-54.74899000
46052;Jardim Santa Herminia;4373;-22.21720000;-54.75946000
46053;Residencial Pantanal;4373;-22.21736000;-54.75832000
46054;Vila Nova Esperança;4373;-22.21251000;-54.76136000
46055;Caiman;4373;-22.26236230;-54.80510970
46056;Canaã I;4373;-22.20387140;-54.77179920
46057;Chácara Castelo II;4373;-22.22911000;-54.81093000
46058;Chácara Castelo I;4373;-22.22911000;-54.81093000
46059;Vival Castelo;4373;-22.22911000;-54.81093000
46060;Jardim Guaicurus;4373;-22.23702000;-54.73759000
46061;Vival dos Ipês;4373;-20.45400000;-54.51728000
46062;Esplanada;4373;-22.22911000;-54.81093000
46063;Jardim Colibri;4373;-22.24901000;-54.78215000
46064;Jardim Harrisom de Figueredo;4373;-22.23654000;-54.77095000
46065;Parque dos Beija-flores;4373;-22.25247000;-54.78868000
46066;Parque dos Bem-te-vis;4373;-22.25324040;-54.79053380
46067;Residencial Greenville II;4373;-22.22710000;-54.83240000
46068;Residencial Greenville;4373;-23.78910000;-54.28965000
46069;Jardim Flamboyant;4373;-22.25257000;-54.79336000
46070;Jardim Deoclécio Artuzzi;4373;-22.11524000;-54.69500000
46071;Jardim Deoclécio Artuzzi II;4373;-22.13657000;-54.61861000
46072;Idelfonso Pedroso;4373;-22.22911000;-54.81093000
46073;Parque dos Jequitibás;4373;-22.24333000;-54.74876000
46074;Flor de Maio;4373;-22.23393000;-54.75610000
46075;Chácara Cidélis;4373;-22.24179000;-54.74966000
46076;Parque Nova Dourados;4373;-22.24274000;-54.78968000
46077;Vila Industrial;4373;-22.23031000;-54.78060000
46078;Vila Santa Catarina;4373;-22.18165000;-54.67274000
46079;Vila Martins;4373;-22.23438000;-54.78382000
46080;Conjunto Habitacional Izidro Pedroso;4373;-22.23946000;-54.79106000
46081;Parque dos Coqueiros;4373;-22.26236230;-54.80510970
46082;Canaã III;4373;-22.20891000;-54.83870000
46083;Conjunto Habitacional Terra Roxa;4373;-22.23773000;-54.73777000
46084;Jardim Shekiná;4373;-22.26734000;-54.83906000
46085;Jardim Márcia;4373;-22.22426000;-54.75762000
46086;Vila Cuiabá;4373;-22.22342540;-54.76005520
46087;Jardim João Paulo II;4373;-22.22964000;-54.76380000
46088;Vila Ubiratan;4373;-22.22444000;-54.76327000
46089;Parque das Nações;4373;-22.23306000;-54.75501000
46090;Jardim São Cristóvão;4373;-22.22081000;-54.76254000
46091;Jardim Marília;4373;-22.22669000;-54.75690000
46092;Jardim dos Eucaliptos;4373;-22.22911000;-54.81093000
46093;Vila Rubi;4373;-22.25044000;-54.78709000
46094;Parque das Nações II;4373;-22.24004000;-54.74213000
46095;Jardim do Bosque;4373;-22.54839000;-55.70729000
46096;Jardim Alhambra;4373;-22.22857000;-54.73852000
46097;Chácara Califórnia;4373;-22.24800000;-54.79255000
46098;Jardim Jóquei Clube;4373;-22.24715000;-54.73785000
46099;Canaã II;4373;-22.22911000;-54.81093000
46100;Vila São Braz;4373;-20.92647000;-54.96067000
46101;Valderez Oliveira;4373;-22.24601000;-54.81325000
46102;Vila Mariana;4373;-22.24820000;-54.74261000
46103;Santa Felicidade;4373;-22.25219000;-54.74144000
46104;Estrela Vera;4373;-22.18034000;-54.67162000
46105;Parque Rincão I;4373;-22.22911000;-54.81093000
46106;Parque Rincão II;4373;-22.21637000;-54.79552000
46107;Área Rural de Dourados;4373;-22.22911000;-54.81093000
46108;Centro;4374;-22.07542000;-54.56555000
46109;Centro;4375;-21.91321000;-54.70865000
46110;Carumbé;4375;-20.55665000;-54.59885000
46111;Vila São Vicente de Paula;4376;-22.51138000;-55.74167000
46112;Jardim Ibirapuera;4376;-22.53623690;-55.71751450
46113;Bosque Carandá I;4376;-22.53701000;-55.72621000
46114;Parque dos Ipês I;4376;-22.50736000;-55.73887000
46115;Vila Alegrete;4376;-22.50853000;-55.73493000
46116;Vila Boa Vista;4376;-20.45821000;-54.60411000
46117;Jardim Planalto 2ª Seção;4376;-22.50415000;-55.73186000
46118;Jardim Botânico;4376;-22.50368820;-55.73058760
46119;Chácara Vista Alegre;4376;-22.50233000;-55.73230000
46120;Chácara Vista Alegre II;4376;-22.50329390;-55.73145430
46121;Parque dos Ipês III;4376;-22.49928000;-55.73805000
46122;Parque dos Ipês II;4376;-22.49774000;-55.73547000
46123;Parque das Aroeiras;4376;-22.49815000;-55.73403000
46124;Condomínio Primavera;4376;-22.54516000;-55.69357000
46125;Jardim das Paineiras;4376;-22.49530000;-55.72802000
46126;Jardim Planalto 1ª Seção;4376;-22.50033000;-55.72842000
46127;Jardim das Oliveiras;4376;-22.48948000;-55.73484000
46128;Jardim Parque dos Eucalíptos;4376;-22.48853000;-55.73802000
46129;Jardim Independência;4376;-22.49031000;-55.73904000
46130;Jardim das Flores;4376;-22.48953000;-55.74346000
46131;Vila São Pedro;4376;-22.48570000;-55.74613000
46132;Residencial Kamel Saad;4376;-22.53701000;-55.72621000
46133;Jardim Ivone 1ª Seção;4376;-22.48605000;-55.72823000
46134;Jardim Ivone 2ª Seção;4376;-22.48605000;-55.72994000
46135;Jardim Itaipu;4376;-22.48748000;-55.73001000
46136;Vila Maísa;4376;-22.49142000;-55.72241000
46137;Residencial Manoel Padial Urel;4376;-22.48787000;-55.72009000
46138;São Bernardo I;4376;-22.48600000;-55.72378000
46139;São Bernardo II;4376;-22.48659000;-55.72234000
46140;Residencial Orlando Ramos Mendonça;4376;-22.52086000;-55.71720000
46141;Jardim Monte Alto;4376;-22.47658000;-55.74925000
46142;Chácara Alvorada;4376;-22.45342000;-55.73594000
46143;Fazenda Itamarati;4376;-22.54433000;-55.71949000
46144;Vila Aquidabam;4376;-22.51648000;-55.73957000
46145;Vila Santa Ana;4376;-22.51467000;-55.73893000
46146;Jardim Primor;4376;-22.51663000;-55.73781000
46147;Vila Áurea;4376;-22.51346000;-55.72846000
46148;Jardim Panambí;4376;-22.51571000;-55.72708000
46149;Vila Brandão;4376;-22.51621000;-55.72709000
46150;Vila Baltazar Saldanha;4376;-22.51891000;-55.72603000
46151;Vila Renô;4376;-22.51771000;-55.72088000
46152;Vila Maria Auxiliadora;4376;-22.51430000;-55.71991000
46153;Residencial do Vale;4376;-22.52408000;-55.72249000
46154;Residencial Ponta Porã I;4376;-22.50755000;-55.72390000
46155;Coophafronteira;4376;-22.51324000;-55.71701000
46156;Jardim Jamaica;4376;-22.51059000;-55.72078000
46157;Jardim Nova Ponta Porã;4376;-22.50676000;-55.71008000
46158;Jardim Coimbra;4376;-22.50294000;-55.71406000
46159;Residencial Ponta Porã II;4376;-22.53701000;-55.72621000
46160;Bosque de Ponta Porã;4376;-22.51094000;-55.74092000
46161;Jardim Esperança;4376;-22.51852000;-55.71003000
46162;Jardim São João 2ª Seção;4376;-22.51378000;-55.70683000
46163;Jardim São João 1ª Seção;4376;-22.61864000;-55.61938000
46164;Jardim Estoril;4376;-22.53701000;-55.72621000
46165;Vila Ferroviária I;4376;-22.52086000;-55.72574000
46166;Vila Ferroviária II;4376;-22.95304000;-55.62554000
46167;Vila Ferroviária III;4376;-22.53701000;-55.72621000
46168;Condomínio Ágape;4376;-22.53701000;-55.72621000
46169;Residencial Villaverde;4376;-22.52904000;-55.72610000
46170;Bairro da Saudade;4376;-22.52443000;-55.72447000
46171;Vila Industrial;4376;-22.53337000;-55.71901000
46172;Centro;4376;-22.53896000;-55.72109000
46173;Jardim Ipanema;4376;-22.53701000;-55.72621000
46174;Condomínio Village do Sol;4376;-22.53701000;-55.72621000
46175;Vila Lacíria;4376;-22.52338000;-55.71637000
46176;Vila BNH;4376;-22.51852000;-55.71003000
46177;Vila Benito Almiron;4376;-22.51692000;-55.71062000
46178;Vila Nossa Senhora Do Amparo;4376;-22.52249000;-55.71061000
46179;Jardim Monte Líbano;4376;-22.52376000;-55.71119000
46180;Portal do Morumbi;4376;-22.52376000;-55.71119000
46181;Parque Residencial Monte Carlo;4376;-22.52126000;-55.70950000
46182;Jardim Manvailer;4376;-22.52013000;-55.70887000
46183;Bairro Santa Isabel;4376;-22.53730000;-55.72179000
46184;Vila Luiz Curvo;4376;-22.53047000;-55.71621000
46185;Vila Vitória;4376;-22.53047000;-55.71621000
46186;Residencial Erotildes Saldanha Moreira;4376;-22.52922000;-55.71936000
46187;Vila Torres;4376;-22.52312300;-55.72425260
46188;Bairro da Granja;4376;-22.55650150;-55.70878790
46189;Vila COHAB;4376;-20.50283000;-54.64964000
46190;Jardim Aeroporto;4376;-22.54448000;-55.70749000
46191;Parque Jardim das Exposições;4376;-22.55972000;-55.70308000
46192;Jokey Club;4376;-22.56000000;-55.69900000
46193;Flanboyant Residencial Park;4376;-22.53701000;-55.72621000
46194;Bairro Ignes Andreazza;4376;-22.55021000;-55.70088000
46195;Jardim das Rosas;4376;-22.54598000;-55.69747000
46196;Jardim das Rosas II;4376;-22.54779000;-55.69133000
46197;Vila Ministro Salgado Filho;4376;-22.53701000;-55.72621000
46198;Jardim Nossa Senhora de Fátima;4376;-22.53701000;-55.72621000
46199;Bairro da Moóca;4376;-22.55750000;-55.69082000
46200;Bairro da Moóca 2ª Seção;4376;-22.55750000;-55.69082000
46201;Vila Deputado Aral Moreira;4376;-22.55828000;-55.68904000
46202;Jardim América;4376;-22.56078000;-55.69114000
46203;Vila Rodoviária;4376;-22.56000000;-55.69900000
46204;Vila Rodoviária II;4376;-22.55804000;-55.69668000
46205;Bairro São Domingos;4376;-22.53701000;-55.72621000
46206;Zona de São Tomaz;4376;-22.55645000;-55.69240000
46207;Jardim Universitário;4376;-22.57345000;-55.68886000
46208;Jardim Marambaia;4376;-22.56052000;-55.68627000
46209;Jardim Vitoria;4376;-22.56793000;-55.69091000
46210;Jardim dos Estados;4376;-22.56625800;-55.68889880
46211;Residencial Emilio de Andrade;4376;-22.56535000;-55.68491000
46212;Jardim Altos da Glória;4376;-22.56052000;-55.68627000
46213;Jardim Primavera I;4376;-22.56877000;-55.68214000
46214;Residencial São Rafael;4376;-22.57590000;-55.68565000
46215;Residencial Júlia de Oliveira Cardinal;4376;-22.57995540;-55.68445520
46216;Área Rural de Ponta Porã;4376;-22.21734000;-54.79626000
46217;Centro;4377;-22.19423000;-55.94962000
46218;Campestre;4377;-22.53021000;-55.73130000
46219;Centro;4378;-22.55526000;-55.15117000
46220;Centro;4379;-23.89379000;-55.43124000
46221;Centro;4380;-22.94624000;-55.63238000
46222;Centro;4381;-23.98173000;-55.04436000
46223;Centro;4382;-22.63438570;-54.82335060
46224;Centro;4383;-22.22596000;-54.80344000
46225;Centro;4384;-22.85889000;-54.60485000
46226;Centro;4385;-20.48504000;-54.74781000
46227;Centro;4386;-23.47495000;-54.17471000
46228;Centro;4387;-23.78283000;-54.28659000
46229;Centro;4388;-23.63796000;-55.01713000
46230;Centro;4389;-18.11692000;-54.54407000
46231;Centro;4390;-23.89034000;-54.40630000
46232;Centro;4391;-22.96898000;-55.20880000
46233;Centro;4392;-23.26935000;-55.52869000
46234;Centro;4393;-25.42276000;-49.24878000
46235;Rebouças;4393;-25.44368000;-49.27190000
46236;São Francisco;4393;-25.42568000;-49.27319000
46237;Alto da Glória;4393;-25.41750000;-49.26095000
46238;Juvevê;4393;-25.42498000;-49.25128000
46239;Centro Cívico;4393;-25.42211000;-49.26819000
46240;Ahú;4393;-25.40761000;-49.26608000
46241;Cabral;4393;-25.40738000;-49.25301000
46242;Alto da Rua XV;4393;-25.43105000;-49.26867000
46243;Hugo Lange;4393;-25.42246000;-49.24391000
46244;Cristo Rei;4393;-25.45462000;-49.24293000
46245;Jardim Botânico;4393;-25.39568000;-49.33448000
46246;Prado Velho;4393;-25.44835000;-49.24915000
46247;Parolin;4393;-25.45862360;-49.26188050
46248;Água Verde;4393;-25.46684000;-49.28982000
46249;Guaíra;4393;-25.47273000;-49.27436000
46250;Batel;4393;-25.44288000;-49.29678000
46251;Seminário;4393;-25.45139000;-49.31046000
46252;Vila Izabel;4393;-25.45668000;-49.29433000
46253;Santa Quitéria;4393;-25.46719000;-49.26041000
46254;Portão;4393;-25.47859000;-49.30806000
46255;Mercês;4393;-25.42186000;-49.28682000
46256;Bigorrilho;4393;-25.42682000;-49.29911000
46257;Campina do Siqueira;4393;-25.43254000;-49.31358000
46258;Bom Retiro;4393;-25.40651000;-49.27904000
46259;Pilarzinho;4393;-25.39105080;-49.29822680
46260;Vista Alegre;4393;-25.40484000;-49.29633000
46261;Lindóia;4393;-25.43858650;-49.20653780
46262;Novo Mundo;4393;-25.48990000;-49.32003000
46263;Cidade Industrial;4393;-25.43998000;-49.27654000
46264;Capão Raso;4393;-25.43998000;-49.27654000
46265;Fanny;4393;-25.48089000;-49.27037000
46266;Fazendinha;4393;-25.48097500;-49.32423870
46267;Pinheirinho;4393;-25.52780000;-49.27637000
46268;Mossunguê;4393;-25.43513980;-49.31678830
46269;Campo Comprido;4393;-25.43951000;-49.34540000
46270;Orleans;4393;-25.43261000;-49.34431000
46271;São Miguel;4393;-25.50539000;-49.35546000
46272;Augusta;4393;-25.47499000;-49.36103000
46273;Riviera;4393;-25.43162000;-49.38099000
46274;Tatuquara;4393;-25.56888000;-49.34174000
46275;Campo de Santana;4393;-25.59240000;-49.34486000
46276;Caximba;4393;-25.61699000;-49.35250000
46277;Guabirotuba;4393;-25.46248000;-49.24219000
46278;Jardim das Américas;4393;-25.45350000;-49.24077000
46279;Uberaba;4393;-25.48450000;-49.19860000
46280;Hauer;4393;-25.48507000;-49.26091000
46281;Boqueirão;4393;-25.51893000;-49.24716000
46282;Xaxim;4393;-25.49531000;-49.26394000
46283;Alto Boqueirão;4393;-25.53127000;-49.23682000
46284;Sítio Cercado;4393;-25.55238000;-49.26287000
46285;Umbará;4393;-25.59374000;-49.29084000
46286;Ganchinho;4393;-25.55249000;-49.24828000
46287;Santo Inácio;4393;-25.42893000;-49.32840000
46288;Santa Felicidade;4393;-25.39682610;-49.33410370
46289;Cascatinha;4393;-25.41569000;-49.31022000
46290;São Braz;4393;-25.40892000;-49.36015000
46291;São João;4393;-25.39866000;-49.31304000
46292;Abranches;4393;-25.35737000;-49.27402000
46293;Taboão;4393;-25.36641000;-49.27966000
46294;Boa Vista;4393;-25.39180000;-49.25187000
46295;São Lourenço;4393;-25.38115000;-49.26779000
46296;Barreirinha;4393;-25.37845000;-49.26195000
46297;Cachoeira;4393;-25.35921000;-49.26129000
46298;Butiatuvinha;4393;-25.50685000;-49.32632000
46299;Lamenha Pequena;4393;-25.42655000;-49.36686000
46300;Bacacheri;4393;-25.40601000;-49.24160000
46301;Jardim Social;4393;-25.41822860;-49.23745390
46302;Tarumã;4393;-25.43014000;-49.23214000
46303;Atuba;4393;-25.43828000;-49.20637000
46304;Bairro Alto;4393;-25.46658000;-49.24089000
46305;Tingui;4393;-25.39016000;-49.21626000
46306;Santa Cândida;4393;-25.37002000;-49.21204000
46307;Capão da Imbuia;4393;-25.43914000;-49.22202000
46308;Cajuru;4393;-25.41223000;-49.21780000
46309;Área Rural de Curitiba;4393;-25.43998000;-49.27654000
46310;Centro;4314;-25.54254000;-49.20888000
46311;São Pedro;4314;-25.54680000;-49.19525000
46312;Carioca;4314;-25.54221000;-49.20460000
46313;São Cristóvão;4314;-25.52733000;-49.20094000
46314;Três Marias;4314;-25.53036000;-49.20617000
46315;Pedro Moro;4314;-25.55181000;-49.19393000
46316;Cruzeiro;4314;-25.53529000;-49.19045000
46317;Águas Belas;4314;-25.53641000;-49.20422000
46318;Ouro Fino;4314;-25.55488000;-49.17796000
46319;Costeira;4314;-25.56105000;-49.16725000
46320;Campina;4314;-25.56602000;-49.18531000
46321;Arujá;4314;-25.59252000;-49.17734000
46322;Barro Preto;4314;-25.59260000;-49.18780000
46323;Braga;4314;-25.56422000;-49.19508000
46324;Bom Jesus;4314;-25.51007000;-49.18110000
46325;Itália;4314;-25.72647000;-49.13493000
46326;Santo Antônio;4314;-25.56833000;-49.20875000
46327;Zacarias;4314;-25.57674000;-49.20109000
46328;Cachoeira;4314;-25.53641000;-49.20422000
46329;Campina do Taquaral;4314;-25.60443000;-49.19553000
46330;Campestre da Faxina;4314;-25.52739000;-49.18944000
46331;Colonia Marcelino;4314;-25.65160000;-49.21305000
46332;Aristocrata;4314;-25.54378000;-49.21427000
46333;Colônia Rio Grande;4314;-25.55508000;-49.21878000
46334;Zaniolo;4314;-25.56045000;-49.21921000
46335;São Domingos;4314;-25.53893000;-49.21952000
46336;Silveira da Motta;4314;-25.53235000;-49.21476000
46337;Cidade Jardim;4314;-25.52619000;-49.20692000
46338;Boneca do Iguaçu;4314;-25.52711000;-49.19418000
46339;Afonso Pena;4314;-25.51880000;-49.18924000
46340;Aviação;4314;-25.51803000;-49.17090000
46341;Parque da Fonte;4314;-25.49124000;-49.17828000
46342;Ipê;4314;-25.47669000;-49.17367000
46343;Guatupê;4314;-25.50432000;-49.12891000
46344;Iná;4314;-25.50696000;-49.15782000
46345;Rio Pequeno;4314;-25.53732000;-49.15505000
46346;Academia;4314;-25.51279000;-49.13648000
